clone,alt,depth,id
1,16,105,466572fXc
1,10,94,466572fXd
1,15,95,466572fXe
1,17,106,466572fXf
1,10,102,466583eX0
1,8,95,466583eX1
1,11,88,466583eX2
1,16,97,466583eX3
1,14,95,466583eX4
1,18,119,466583eX5
1,12,93,466583eX6
1,11,94,4665a13X0
1,14,105,4665a13X1
1,15,88,4665a13X2
1,15,108,4665a13X3
1,13,103,4665a13X4
1,8,112,4665a13X5
1,16,118,4665a13X6
1,16,117,4665a13X7
1,10,99,4665a13X8
1,12,93,4665a13X9
1,11,97,4665ee0X0
1,17,104,4665ee0X1
1,11,91,4665ee0X2
1,8,105,4665ee0X3
1,9,113,4665ee0X4
1,7,106,4665ee0X5
1,11,84,4665ee0X6
1,18,128,4665ee0X7
1,17,97,4665ee0X8
1,11,98,4665ee0X9
1,14,117,4665ee0Xa
1,15,103,4665ee0Xb
1,13,93,4665ee0Xc
1,13,108,4665ee0Xd
1,11,107,46661e7X0
1,17,110,46661e7X1
1,7,83,46661e7X2
1,17,95,46661e7X3
1,21,103,46661e7X4
1,10,90,46661e7X5
1,8,107,46661e7X6
1,11,99,46661e7X7
1,9,84,46661e7X8
1,15,95,46661e7X9
1,12,104,46661e7Xa
1,5,96,466625eX0
1,12,98,466625eX1
1,10,96,466625eX2
1,5,80,466625eX3
1,13,90,466625eX4
1,13,101,466625eX5
1,12,99,466625eX6
1,12,91,466625eX7
1,20,103,466625eX8
1,12,104,466625eX9
1,16,94,46666ceX0
1,6,98,46666ceX1
1,16,97,46666ceX2
1,12,101,46666ceX3
1,15,91,46666ceX4
1,16,108,4666c4cX0
1,10,93,4666c4cX1
1,15,98,4666c4cX2
1,16,96,4666c4cX3
1,16,97,4666c4cX4
1,17,102,4666c4cX5
1,11,99,4666c4cX6
1,10,103,4666c4cX7
1,13,99,4666c4cX8
1,12,105,4666c4cX9
1,8,86,4666c4cXa
1,9,78,4666c4cXb
1,14,112,4667578X0
1,13,111,4667578X1
1,11,104,4667578X2
1,11,107,4667578X3
1,11,95,4667578X4
1,9,102,4667578X5
1,12,123,4667578X6
1,14,113,4667578X7
1,14,92,4667578X8
1,13,93,4667578X9
1,9,96,46697b0X0
1,12,98,46697b0X1
1,15,115,46697b0X2
1,12,110,46697b0X3
1,7,75,4669d1fX0
1,12,106,4669d1fX1
1,14,105,4669d1fX2
1,7,93,4669d1fX3
1,10,106,466a9b9X0
1,8,101,466a9b9X1
1,10,97,466a9b9X2
1,11,120,466a9b9X3
1,15,87,466a9b9X4
1,12,127,466a9b9X5
1,5,69,466a9b9X6
1,9,91,466a9b9X7
1,11,98,466a9b9X8
1,10,101,466ce3dX0
1,8,85,466ce3dX1
1,9,98,466ce3dX2
1,13,116,466d4edX0
1,7,101,466d4edX1
1,15,93,466d4edX2
1,5,94,466d4edX3
1,12,91,466d4edX4
1,21,117,466d4edX5
1,7,100,466d4edX6
1,13,104,4670468X0
1,9,97,4670468X1
1,8,105,4670468X2
1,10,114,4670468X3
1,11,98,4670468X4
1,11,89,4670468X5
1,11,120,4670468X6
1,9,114,4670468X7
1,11,93,4670468X8
1,12,106,4670468X9
1,13,106,46725c1X0
1,16,118,46725c1X1
1,7,99,46725c1X2
1,9,103,46725c1X3
1,11,81,46725c1X4
1,13,95,46725c1X5
1,10,103,46725c1X6
1,5,108,46725c1X7
1,7,108,467266fX0
1,12,113,467266fX1
1,8,102,467266fX2
1,10,107,467266fX3
1,8,104,467266fX4
1,11,106,467266fX5
1,9,107,467266fX6
1,11,110,467266fX7
1,10,109,467266fX8
1,10,104,467266fX9
1,15,110,46733f9X0
1,14,95,46733f9X1
1,9,94,46733f9X2
1,10,109,46733f9X3
1,11,100,46733f9X4
1,6,94,46733f9X5
1,7,88,46733f9X6
1,7,93,46733f9X7
1,8,102,4673ff6X0
1,12,114,4673ff6X1
1,7,122,4673ff6X2
1,5,120,4673ff6X3
1,5,108,4673ff6X4
1,8,89,4673ff6X5
1,6,82,4673ff6X6
1,14,108,4673ff6X7
1,13,112,4673ff6X8
1,8,89,4673ff6X9
1,7,100,4673ff6Xa
1,9,95,4673ff6Xb
1,7,86,4673ff6Xc
1,18,109,4673ff6Xd
1,5,106,4673ff6Xe
1,11,95,46740b1X0
1,7,89,46740b1X1
1,14,102,46740b1X3
1,8,94,46740b1X4
1,12,95,46740b1X5
1,7,90,46740b1X6
1,10,117,46740b1X7
1,7,82,46740b1X8
1,11,106,46740b1X9
1,12,99,4674df3X0
1,7,105,4674df3X1
1,8,94,4674df3X2
1,11,99,4674df3X3
1,7,95,4674df3X4
1,9,89,4674df3X5
1,7,82,4676cf0X0
1,10,86,4676cf0X1
1,13,103,4676cf0X2
1,10,91,4676cf0X3
1,11,102,4676cf0X4
1,11,103,4676cf0X5
1,9,102,4676cf0X6
1,9,89,4676cf0X7
1,12,113,4676cf0X8
1,8,103,467771dX0
1,13,93,467771dX1
1,14,105,467771dX2
1,8,84,467771dX3
1,13,82,467771dX4
1,9,119,467771dX5
1,6,81,467771dX6
1,17,123,467771dX7
1,7,120,467771dX8
1,11,105,467771dX9
1,14,90,467771dXa
1,6,97,467771dXb
1,12,93,467771dXc
1,14,103,467771dXd
1,5,99,467771dXe
1,6,99,467771dXf
1,10,93,467771dX10
1,11,85,46788baX0
1,9,101,46788baX1
1,6,102,46788baX2
1,7,99,46788baX4
1,5,89,46788baX5
1,11,105,46788baX6
1,14,107,46788baX7
1,6,98,46788baX8
1,5,90,46788baX9
1,9,110,46788baXa
1,12,102,46788baXb
1,11,93,46788baXc
1,9,112,467b2f7X0
1,11,110,467b2f7X2
1,14,113,467b2f7X3
1,7,101,467b2f7X4
1,11,109,467b2f7X5
1,8,112,467b2f7X6
1,14,95,467d236X0
1,7,81,467d236X1
1,7,96,467d236X2
1,5,94,467d236X4
1,10,118,467d236X5
1,11,109,467d236X6
1,8,87,467d236X7
1,7,100,467d236X8
1,12,97,467d236X9
1,8,92,467d236Xa
1,6,102,467d236Xb
1,16,105,467d236Xc
1,15,119,467d236Xd
1,8,103,467d236Xe
1,5,99,467f44fX1
1,8,96,467f44fX2
1,8,79,467f44fX3
1,11,80,467f44fX4
1,6,101,467f44fX5
1,10,103,467f44fX6
1,13,118,467f44fX7
1,11,103,467f44fX8
1,8,101,467f44fX9
1,11,100,467f44fXb
1,6,103,467f44fXc
1,11,106,467f44fXd
1,10,95,467f44fXe
1,7,103,467f44fXf
1,12,122,467f44fX10
1,5,108,467fee4X0
1,9,110,467fee4X1
1,7,95,467fee4X2
1,17,111,467fee4X3
1,9,95,467fee4X4
1,6,91,467fee4X5
1,5,92,467fee4X6
1,8,79,467fee4X7
1,6,98,467fee4X8
1,11,115,467fee4X9
1,10,112,467fee4Xa
1,11,104,467fee4Xb
1,8,103,467fee4Xc
1,7,86,467fee4Xd
1,7,98,467fee4Xe
1,7,99,467fee4Xf
1,8,120,468332dX0
1,8,100,468332dX1
1,7,94,468332dX2
1,11,104,468332dX3
1,5,90,468332dX4
1,9,113,46845feX0
1,10,120,46845feX1
1,15,103,46845feX2
1,9,91,46845feX5
1,8,110,46845feX6
1,7,104,46845feX7
1,5,106,46845feX8
1,6,108,46845feX9
1,5,106,46845feXa
1,10,92,46845feXc
1,9,122,468637cX1
1,5,87,468637cX2
1,5,102,468637cX3
1,9,98,468637cX4
1,12,103,468637cX5
1,11,87,468637cX7
1,8,98,468637cX8
1,8,88,468637cX9
1,9,97,46877afX0
1,7,96,46877afX1
1,11,116,46877afX2
1,8,90,46877afX3
1,12,115,46877afX4
1,7,95,46877afX5
1,5,104,46877afX6
1,9,109,46877afX7
1,8,97,46877afX8
1,5,91,468a4d8X0
1,12,108,468a4d8X1
1,13,104,468a4d8X2
1,5,91,468a4d8X3
1,6,81,468a4d8X5
1,10,95,468a4d8X6
1,7,93,468a4d8X7
1,8,101,468a616X0
1,6,94,468a616X1
1,10,114,468a616X2
1,8,103,468a616X3
1,11,95,468a616X4
1,7,99,468a616X5
1,7,94,468a616X6
1,12,102,468b490X0
1,9,123,468b490X2
1,9,111,468b490X3
1,9,97,468b490X4
1,6,96,468b490X5
1,9,112,468b490X6
1,5,100,468b490X7
1,6,98,468b490X8
1,5,107,468c9f3X1
1,7,97,468c9f3X2
1,7,108,468c9f3X3
1,6,99,468e699X0
1,5,106,468e699X1
1,8,102,468e699X4
1,5,85,468e699X5
1,8,98,468e699X7
1,5,111,469051cX0
1,5,105,469051cX5
1,5,97,469051cX6
1,6,101,469319eX0
1,5,97,469319eX1
1,5,113,469319eX4
1,6,97,469319eX9
1,7,86,46937edX6
1,6,113,46937edX7
1,9,103,46937edX8
1,6,110,46937edX9
1,5,120,46937edXb
1,5,103,4694873X5
1,6,100,4694873X6
1,7,109,4694873X7
1,5,95,469ca38X1
1,5,107,469ca38X5
1,6,99,469ca38X9
1,6,102,469ca38Xa
1,6,116,46aa11cX2
1,6,127,46aa11cX8
1,10,115,46acff6X6
1,6,100,46acff6X8
1,5,105,46acff6X9
1,7,114,46acff6Xe
1,5,95,46af480X0
1,5,104,46af480X4
1,5,91,46af480X9
1,6,99,46af480Xa
1,7,94,46afa3cX0
1,5,90,46b2cecX0
1,5,113,46b2cecX1
1,5,107,46b2cecX5
1,5,106,46b3930X0
1,6,95,46b3930X1
1,6,98,46b3930X5
1,6,100,46b3930X9
1,6,98,46b3930Xc
1,8,122,46b3930Xd
1,5,100,46b3930Xe
1,5,84,46b3930X10
1,8,101,46b8dfaX0
1,5,85,46b8dfaX5
1,5,113,46d8c22X0
1,5,110,46d8c22X2
1,6,88,46d8c22X3
1,5,114,46d8c22X5
1,9,94,46d8c22X7
1,5,97,46da005X5
1,8,101,46dcadbX7
1,6,111,46dcadbX8
1,5,106,46ddb9fX5
1,5,111,46df13bX0
1,5,107,46df13bX7
1,7,119,46df13bX8
1,5,100,46e2c7aX2
1,5,95,46e98ccXa
1,5,102,468c9f4X2
1,6,93,468c9f4X4
1,5,102,468c9f4X6
1,7,100,468e0b7X1
1,5,109,469613dXb
1,5,94,46c2ff4X3
1,5,99,46cf0b6X0
1,5,116,46d09a1X0
1,5,100,46ef78aX2
1,7,113,46ef78aX3
1,5,82,46f62beX9
1,5,109,46f62beXa
1,5,105,47087bdX5
1,7,91,470d2bdX3
1,5,101,472c4eaX8
1,5,102,466c37cX3
1,5,118,466c37cX5
1,5,118,466e5deX7
1,6,94,466e9ddX6
1,5,95,466ef7eX9
1,5,79,466ef7eXc
1,8,99,466ef7eXe
1,6,110,466f8afX7
1,6,112,466f8d4X8
1,9,100,466fe97Xa
1,5,93,4675cb6X2
1,6,107,467a0b0Xd
